LAT,LON
17.1125,78.1325
17.1175,78.1325
17.1225,78.1325
17.1275,78.1325
17.1475,78.1325
17.1925,78.1325
17.1975,78.1325
17.2425,78.1325
17.2925,78.1325
17.3925,78.1325
17.3975,78.1325
17.4175,78.1325
17.7175,78.1325
17.7225,78.1325
17.7375,78.1325
17.7425,78.1325
17.7475,78.1325
17.7525,78.1325
17.7725,78.1325
17.0975,78.1375
17.1025,78.1375
17.1275,78.1375
17.1475,78.1375
17.1825,78.1375
17.1875,78.1375
17.1925,78.1375
17.1975,78.1375
17.2025,78.1375
17.2225,78.1375
17.2425,78.1375
17.3925,78.1375
17.4125,78.1375
17.7175,78.1375
17.7225,78.1375
17.7275,78.1375
17.7325,78.1375
17.7375,78.1375
17.7475,78.1375
17.7525,78.1375
17.7575,78.1375
17.7725,78.1375
17.7775,78.1375
17.1275,78.1425
17.1425,78.1425
17.1475,78.1425
17.1875,78.1425
17.2275,78.1425
17.2325,78.1425
17.2375,78.1425
17.2425,78.1425
17.2475,78.1425
17.2525,78.1425
17.4125,78.1425
17.6725,78.1425
17.6775,78.1425
17.7225,78.1425
17.7275,78.1425
17.7325,78.1425
17.7375,78.1425
17.7425,78.1425
17.7475,78.1425
17.7525,78.1425
17.7575,78.1425
17.1275,78.1475
17.1325,78.1475
17.1475,78.1475
17.1875,78.1475
17.2325,78.1475
17.2375,78.1475
17.2425,78.1475
17.6725,78.1475
17.6775,78.1475
17.6825,78.1475
17.6875,78.1475
17.7225,78.1475
17.7275,78.1475
17.7425,78.1475
17.7475,78.1475
17.7525,78.1475
17.1275,78.1525
17.1325,78.1525
17.1375,78.1525
17.1425,78.1525
17.1475,78.1525
17.1675,78.1525
17.1875,78.1525
17.1925,78.1525
17.1975,78.1525
17.2025,78.1525
17.2075,78.1525
17.2225,78.1525
17.2275,78.1525
17.2375,78.1525
17.3425,78.1525
17.4125,78.1525
17.4175,78.1525
17.6475,78.1525
17.6525,78.1525
17.6575,78.1525
17.6625,78.1525
17.6675,78.1525
17.6725,78.1525
17.6775,78.1525
17.6825,78.1525
17.6875,78.1525
17.6925,78.1525
17.7125,78.1525
17.7175,78.1525
17.7225,78.1525
17.7275,78.1525
17.7425,78.1525
17.7475,78.1525
17.1275,78.1575
17.1325,78.1575
17.1375,78.1575
17.1425,78.1575
17.1475,78.1575
17.1525,78.1575
17.1575,78.1575
17.1625,78.1575
17.1675,78.1575
17.1725,78.1575
17.1925,78.1575
17.1975,78.1575
17.2025,78.1575
17.2075,78.1575
17.2125,78.1575
17.2175,78.1575
17.2225,78.1575
17.2275,78.1575
17.3275,78.1575
17.4125,78.1575
17.4175,78.1575
17.6575,78.1575
17.6625,78.1575
17.6825,78.1575
17.6875,78.1575
17.6925,78.1575
17.6975,78.1575
17.7025,78.1575
17.7075,78.1575
17.7125,78.1575
17.7175,78.1575
17.7225,78.1575
17.7275,78.1575
17.7325,78.1575
17.7375,78.1575
17.7425,78.1575
17.1125,78.16251
17.1275,78.16251
17.1325,78.16251
17.1375,78.16251
17.1425,78.16251
17.1475,78.16251
17.1525,78.16251
17.1575,78.16251
17.1625,78.16251
17.1675,78.16251
17.1925,78.16251
17.2125,78.16251
17.2175,78.16251
17.2225,78.16251
17.2375,78.16251
17.2425,78.16251
17.2525,78.16251
17.3325,78.16251
17.3925,78.16251
17.3975,78.16251
17.6975,78.16251
17.7025,78.16251
17.7075,78.16251
17.7125,78.16251
17.7175,78.16251
17.7225,78.16251
17.7275,78.16251
17.1125,78.1675
17.1175,78.1675
17.1225,78.1675
17.1425,78.1675
17.1475,78.1675
17.1525,78.1675
17.1575,78.1675
17.1625,78.1675
17.1675,78.1675
17.1925,78.1675
17.2175,78.1675
17.2375,78.1675
17.2425,78.1675
17.2475,78.1675
17.2525,78.1675
17.3325,78.1675
17.3925,78.1675
17.3975,78.1675
17.6975,78.1675
17.7175,78.1675
17.7225,78.1675
17.1075,78.1725
17.1125,78.1725
17.1175,78.1725
17.1425,78.1725
17.1475,78.1725
17.1525,78.1725
17.1575,78.1725
17.1625,78.1725
17.1675,78.1725
17.1725,78.1725
17.1775,78.1725
17.1825,78.1725
17.1875,78.1725
17.1925,78.1725
17.2175,78.1725
