,78.036735138125,78.102088894375,78.16744265062499,78.232796406875,78.29815016312502,78.363503919375,78.428857675625,78.494211431875,78.559565188125,78.624918944375,78.69027270062499,78.755626456875,78.82098021312501,78.886333969375,78.951687725625,79.017041481875
17.885359334166665,3.06376705339062e-06,6.339025276247412e-05,3.497854413581081e-05,-4.466400423552841e-05,9.97917668428272e-05,-2.3415321265929375e-05,2.0753250282723457e-05,-6.861733709229156e-05,-1.721561056911014e-05,-7.250350608956067e-05,-0.00012671221338678151,-1.7717024093144573e-05,-0.00011358035408193244,-0.00010677597310859709,-1.6377316569560207e-05,-8.93973119673319e-05
17.8530638825,6.957462755963206e-05,0.00010763619502540676,4.388109664432704e-05,8.525883458787574e-05,7.741479203104973e-05,-3.4020293242065236e-05,-2.0229751385159036e-07,-7.767353963572533e-05,-5.5951681133592495e-05,0.00021795521024614567,0.00010280334390699863,1.4824367099208756e-05,-1.7732714923113235e-06,-6.4592222770443195e-06,-1.6047277313191444e-05,-0.00011854468175442888
17.820768430833333,-1.7634198229643516e-05,0.000129520267364569,8.197626448236406e-05,0.00014799235214013606,5.6758268328849226e-05,-5.310036067385226e-05,-0.00013396736176218835,-5.243216583039612e-05,-0.000105518898635637,7.493117300327867e-05,4.8450649046571925e-05,-3.2863259548321366e-05,-4.7540768719045445e-05,4.081034785485826e-05,-0.0001010582345770672,-7.106739212758839e-05
17.788472979166663,-6.249772559385747e-05,4.1228035115636885e-05,-4.34712965216022e-05,6.66813793941401e-05,-9.839999620453455e-06,-9.1181333118584e-05,-8.061369589995594e-05,-0.00010277087858412413,-7.721894507994875e-05,-0.0001270878128707409,-4.735485708806664e-05,5.602175860985881e-06,-4.7084093239391216e-05,-5.813728785142303e-05,-9.14526026463136e-05,-2.1778057998744767e-05
17.7561775275,1.2854457054345401e-05,2.310531272087246e-05,6.384847438312136e-06,-8.648681978229433e-05,-3.373131767148152e-05,-7.683260628255084e-05,-1.2830558262066916e-05,-8.264528878498822e-05,-0.00011726245429599656,-5.786726887890836e-06,-0.00014651533274445683,-8.245214121416211e-05,-0.0001067623306880705,-8.029322998481801e-06,4.129414446651936e-05,-4.179586539976298e-05
17.72388207583333,4.768134749610908e-05,8.04468868409458e-07,-0.0001667986362008378,-4.3390555219957605e-05,-2.61477744061267e-05,-3.3136187994387e-05,-2.6804835215443745e-05,2.3880831577116624e-05,3.4100041375495493e-05,-3.596099759306526e-06,-2.3262458853423595e-05,-0.00012866778706666082,-7.971568265929818e-06,-1.4886961253068876e-05,9.888346539810301e-05,-3.752847987925634e-05
17.691586624166668,-9.076070273295044e-05,2.5454912702116417e-06,-3.7336620152927935e-05,-4.125884152017534e-05,-8.181363955372944e-05,-0.00011217343853786588,-5.659598537022248e-05,-2.031339863606263e-05,4.422365236678161e-05,3.254753755754791e-05,-8.616509876446798e-05,-0.00013125546684022993,-1.8345421267440543e-05,-0.00011313712457194924,-2.2139805878396143e-05,-0.00012572796549648046
17.659291172499998,-0.00012109662930015475,1.6530325410712976e-06,-2.5844405172392723e-05,0.00011874146730406208,-5.706629508495098e-06,-4.5747754484182224e-05,-1.4096531231189147e-05,-4.281093060853891e-05,6.647220288868994e-05,2.364002830290701e-05,-6.19826969341375e-05,-5.299348413245752e-05,-1.2034433893859386e-05,2.800758375087753e-05,-0.0001334946718998253,-0.00016776227857917547
17.626995720833335,-0.00010154263873118909,-5.810616858070716e-05,-9.054712427314371e-05,3.0459012123174037e-05,8.883159807737684e-07,4.007009920314886e-05,-7.38624730729498e-05,-5.95547680859454e-05,-2.84556404039904e-06,6.483815377578139e-05,0.00014169441419653594,2.8979482522117905e-05,-0.00010315608233213423,-9.525020868750288e-05,-1.5610996342729777e-05,-0.00012468073691707104
