2.954304363811388612e-05,2.886567199311684817e-05,3.004632162628695369e-05,3.085075513808988035e-05,3.291581015218980610e-05,3.039509465452283621e-05,3.079311136389151216e-05,3.257265780121088028e-05,3.142480272799730301e-05,3.330232357257045805e-05,3.360815026098862290e-05,3.218721758457832038e-05,3.621689393185079098e-05,3.697779175126925111e-05,3.383671355550177395e-05,3.188713526469655335e-05,3.168970943079330027e-05,2.762209260254167020e-05,3.112862395937554538e-05,2.977649091917555779e-05
3.220291182515211403e-05,2.872502045647706836e-05,3.078476220252923667e-05,3.410133285797201097e-05,3.215039760107174516e-05,3.413563172216527164e-05,3.454122634138911963e-05,3.326161095174029469e-05,3.371790080564096570e-05,3.303416451672092080e-05,3.456975173321552575e-05,3.474325058050453663e-05,3.735954305739142001e-05,3.503624975564889610e-05,3.323726923554204404e-05,3.017493872903287411e-05,2.986543950100895017e-05,3.008653766300994903e-05,2.942154787888284773e-05,2.915401273639872670e-05
3.340642433613538742e-05,3.242386446800082922e-05,3.010492764587979764e-05,3.053980981349013746e-05,3.033047505596186966e-05,3.318963354104198515e-05,3.362619463587179780e-05,3.198835111106745899e-05,3.446092159720137715e-05,3.534103598212823272e-05,3.536047734087333083e-05,3.803176878136582673e-05,3.342719719512388110e-05,3.260276207583956420e-05,3.280852251918986440e-05,3.257329444750212133e-05,3.010600448760669678e-05,2.990339635289274156e-05,2.662889892235398293e-05,2.918690734077244997e-05
3.337940142955631018e-05,3.383663351996801794e-05,3.167780232615768909e-05,3.249739893362857401e-05,3.141069464618340135e-05,3.556903538992628455e-05,3.551756890374235809e-05,3.290918539278209209e-05,3.022863529622554779e-05,3.691488382173702121e-05,3.795498923864215612e-05,3.853011003229767084e-05,3.726446811924688518e-05,3.707414725795388222e-05,3.552017005858942866e-05,3.494981137919239700e-05,3.069525700993835926e-05,3.025864134542644024e-05,2.861263965314719826e-05,3.013395507878158242e-05
3.084306445089168847e-05,3.209427450201474130e-05,3.325304714962840080e-05,3.184352681273594499e-05,3.391698555788025260e-05,3.360283517395146191e-05,3.315792127978056669e-05,3.406729229027405381e-05,3.643781383289024234e-05,3.624197779572568834e-05,3.638639100245200098e-05,3.566150553524494171e-05,3.960016692872159183e-05,3.603329241741448641e-05,3.469882722129113972e-05,3.043812102987430990e-05,2.937798672064673156e-05,3.209640635759569705e-05,2.973871050926391035e-05,3.137017483823001385e-05
3.336810186738148332e-05,3.283493424532935023e-05,3.236423799535259604e-05,3.415995161049067974e-05,3.481335443211719394e-05,3.627147088991478086e-05,3.629559068940579891e-05,3.731672404683195055e-05,3.632226435001939535e-05,3.768874739762395620e-05,3.676108099170960486e-05,3.571877823560498655e-05,3.774667493416927755e-05,3.524433850543573499e-05,3.525047577568329871e-05,3.180509884259663522e-05,2.983131707878783345e-05,3.108721648459322751e-05,3.113637649221345782e-05,3.205773100489750504e-05
3.106765507254749537e-05,3.187192123732529581e-05,3.583559373510070145e-05,3.589869447750970721e-05,3.543729690136387944e-05,3.831463618553243577e-05,3.704629125422798097e-05,4.110878217034041882e-05,3.781011037062853575e-05,3.934232518076896667e-05,3.952548286179080606e-05,4.098483987036161125e-05,3.738400482689030468e-05,3.440695581957697868e-05,3.390056008356623352e-05,3.190417555742897093e-05,2.829622644640039653e-05,3.266577550675719976e-05,3.233044117223471403e-05,3.306959843030199409e-05
3.240761725464835763e-05,3.406622272450476885e-05,3.581159762688912451e-05,3.710259989020414650e-05,3.633803498814813793e-05,4.161691686022095382e-05,4.084295869688503444e-05,4.510385770117864013e-05,4.368862209958024323e-05,4.185141006018966436e-05,4.068638736498542130e-05,4.066980909556150436e-05,3.954648127546533942e-05,3.454937905189581215e-05,3.253799150115810335e-05,3.192718213540501893e-05,3.091275357292033732e-05,3.379527697688899934e-05,3.223019666620530188e-05,3.444079629844054580e-05
3.638664929894730449e-05,3.763714994420297444e-05,3.983686838182620704e-05,3.896907946909777820e-05,4.170268221059814095e-05,4.684168379753828049e-05,4.760655065183527768e-05,4.929450005874969065e-05,4.456125316210091114e-05,4.416802403284236789e-05,4.304499452700838447e-05,3.956624641432426870e-05,3.602848300943151116e-05,3.347447272972203791e-05,3.281541648902930319e-05,3.186842513969168067e-05,3.358709000167436898e-05,3.341710907989181578e-05,3.209727583453059196e-05,3.295643182354979217e-05
4.028090916108340025e-05,4.287930278223939240e-05,4.333833203418180346e-05,4.265156530891545117e-05,4.712470399681478739e-05,4.825193173019215465e-05,5.168650750420056283e-05,5.688087912858463824e-05,5.204103945288807154e-05,5.027484803576953709e-05,4.924243330606259406e-05,4.311498196329921484e-05,3.842292426270432770e-05,3.788601316045969725e-05,3.278682197560556233e-05,3.088549419771879911e-05,3.273432594141922891e-05,3.205549728590995073e-05,3.205279790563508868e-05,3.091028702328912914e-05
4.032316064694896340e-05,4.465817983145825565e-05,4.688374610850587487e-05,4.762613389175385237e-05,5.027557563153095543e-05,5.476211299537681043e-05,6.455375114455819130e-05,6.461513112299144268e-05,6.031465090927667916e-05,5.589686406892724335e-05,5.405811680248007178e-05,4.903553417534567416e-05,3.973463390138931572e-05,3.798269972321577370e-05,3.347721940372139215e-05,3.204729000572115183e-05,3.251792077207937837e-05,3.185151581419631839e-05,3.134852158837020397e-05,3.402411311981268227e-05
4.452274879440665245e-05,4.766592974192462862e-05,5.152390804141759872e-05,5.631281601381488144e-05,5.864689592272043228e-05,6.051175660104490817e-05,7.266292232088744640e-05,7.199980609584599733e-05,6.453796231653541327e-05,5.943854557699523866e-05,5.836289346916601062e-05,5.466369839268736541e-05,4.219591937726363540e-05,3.713663681992329657e-05,3.445545735303312540e-05,3.413563899812288582e-05,3.442827437538653612e-05,3.467813075985759497e-05,3.523175109876319766e-05,3.381673377589322627e-05
4.338137296144850552e-05,4.546962009044364095e-05,5.264084393274970353e-05,5.510446135303936899e-05,6.318413943517953157e-05,6.033642421243712306e-05,7.689792255405336618e-05,7.820501195965334773e-05,7.816146535333245993e-05,7.052188448142260313e-05,6.567653326783329248e-05,5.598153802566230297e-05,4.775084744323976338e-05,4.255259045748971403e-05,3.858316267724148929e-05,3.635740358731709421e-05,3.582876161090098321e-05,3.530096000758931041e-05,3.429790740483440459e-05,3.280014789197593927e-05
4.169445674051530659e-05,4.322401946410536766e-05,5.077901732875034213e-05,5.307515675667673349e-05,6.185076927067711949e-05,6.610494892811402678e-05,7.628754974575713277e-05,8.623206667834892869e-05,8.720199548406526446e-05,7.829546666471287608e-05,6.668707646895200014e-05,5.495686491485685110e-05,4.901244028587825596e-05,3.890323932864703238e-05,3.724300768226385117e-05,3.660867878352291882e-05,3.648157144198194146e-05,3.583344732760451734e-05,3.232143353670835495e-05,3.052530519198626280e-05
3.783354259212501347e-05,4.093140523764304817e-05,4.655741940950974822e-05,4.919762795907445252e-05,5.449998207041062415e-05,6.463368481490761042e-05,7.206371810752898455e-05,9.058502473635599017e-05,9.063122706720605493e-05,8.383209205931052566e-05,7.175890641519799829e-05,5.529113332158885896e-05,4.911990981781855226e-05,4.007055031252093613e-05,3.261358506279066205e-05,3.321804615552537143e-05,3.227488923585042357e-05,3.192024450981989503e-05,3.098609158769249916e-05,2.862481596821453422e-05
4.076228651683777571e-05,3.892733730026520789e-05,4.644701766665093601e-05,4.709697168436832726e-05,4.918305421597324312e-05,5.698572931578382850e-05,7.334785914281383157e-05,8.423269173363223672e-05,8.738107135286554694e-05,8.735474693821743131e-05,7.072453445289283991e-05,5.356823749025352299e-05,4.611425538314506412e-05,3.945973003283143044e-05,3.446213668212294579e-05,3.230917354812845588e-05,3.232913149986416101e-05,3.171770003973506391e-05,3.083767296629957855e-05,3.073604239034466445e-05
4.110883310204371810e-05,4.078401616425253451e-05,3.911241947207599878e-05,4.077553967363201082e-05,4.671126953326165676e-05,5.684316420229151845e-05,6.551348633365705609e-05,7.591754547320306301e-05,8.239936141762882471e-05,8.201924356399103999e-05,7.114748586900532246e-05,5.235740172793157399e-05,4.601320688379928470e-05,4.102676757611334324e-05,3.755406578420661390e-05,3.478142025414854288e-05,3.228272180422209203e-05,3.252147143939509988e-05,2.789724567264784127e-05,3.173384538968093693e-05
3.843945887638255954e-05,4.200055263936519623e-05,4.141876343055628240e-05,4.083806197741068900e-05,4.533267565420828760e-05,4.962414823239669204e-05,6.164915248518809676e-05,7.009266118984669447e-05,7.589922461193054914e-05,7.741226727375760674e-05,6.872832454973831773e-05,5.509010588866658509e-05,5.009073356632143259e-05,4.127172724111005664e-05,3.940077658626250923e-05,3.452267264947295189e-05,3.431906588957644999e-05,3.567597741493955255e-05,3.102477057836949825e-05,3.291185566922649741e-05
3.961406036978587508e-05,3.873736568493768573e-05,3.918698348570615053e-05,4.250499114277772605e-05,4.432321657077409327e-05,4.802122930414043367e-05,5.549032357521355152e-05,6.394665251718834043e-05,7.003630889812484384e-05,6.197447510203346610e-05,5.736964158131740987e-05,4.997059659217484295e-05,4.680796337197534740e-05,3.774344077100977302e-05,3.723315239767543972e-05,3.595617818064056337e-05,3.541710611898452044e-05,3.530676258378662169e-05,3.526152431732043624e-05,3.389700214029289782e-05
3.720120002981275320e-05,3.835471943602897227e-05,4.097673809155821800e-05,4.009789699921384454e-05,4.489535785978659987e-05,4.578054358717054129e-05,5.301502824295312166e-05,5.610408334177918732e-05,5.709200195269659162e-05,5.550623245653696358e-05,5.484984285430982709e-05,4.875044396612793207e-05,4.381006510811857879e-05,3.924342308891937137e-05,3.868515705107711256e-05,3.673490209621377289e-05,3.400635250727646053e-05,3.633862070273607969e-05,3.717421714100055397e-05,3.446382470428943634e-05
3.601262142183259130e-05,3.561246921890415251e-05,3.802389255724847317e-05,3.973580896854400635e-05,4.315668411436490715e-05,4.580310269375331700e-05,4.774328044732101262e-05,4.976603668183088303e-05,4.539375004242174327e-05,4.957402416039258242e-05,4.725132021121680737e-05,4.745192200061865151e-05,4.060405262862332165e-05,3.668721547001041472e-05,3.709641532623209059e-05,3.277317591710016131e-05,3.594905501813627779e-05,3.934726919396780431e-05,3.516027936711907387e-05,3.593098153942264616e-05
3.665809344965964556e-05,3.232264498365111649e-05,3.860605647787451744e-05,3.858338095596991479e-05,4.187538070254959166e-05,4.639750477508641779e-05,4.402217382448725402e-05,4.533931132755242288e-05,4.157136572757735848e-05,4.634030119632370770e-05,4.463467121240682900e-05,4.354079646873287857e-05,3.729833042598329484e-05,3.663972529466263950e-05,3.263355392846278846e-05,3.348533209646120667e-05,3.421988731133751571e-05,3.839659984805621207e-05,3.282585385022684932e-05,3.305127029307186604e-05
3.641656076069921255e-05,3.510589158395305276e-05,3.455988553469069302e-05,3.774926517507992685e-05,3.967967495555058122e-05,4.353110489319078624e-05,4.292736048228107393e-05,4.202282070764340460e-05,4.107895802007988095e-05,4.138216536375693977e-05,4.037429243908263743e-05,4.088897912879474461e-05,3.723066038219258189e-05,3.546720836311578751e-05,3.348570317029953003e-05,3.375979576958343387e-05,3.347851816215552390e-05,3.561234188964590430e-05,3.324011049699038267e-05,3.140142871416173875e-05
3.519456004141829908e-05,3.076050779782235622e-05,3.187478068866766989e-05,3.754721183213405311e-05,4.101816375623457134e-05,4.015235026599839330e-05,3.756403384613804519e-05,3.906857455149292946e-05,3.657192792161367834e-05,3.842487785732373595e-05,3.630050196079537272e-05,3.778511381824500859e-05,3.486014247755520046e-05,3.342198033351451159e-05,3.481154999462887645e-05,3.481886597000993788e-05,3.439884312683716416e-05,3.531963739078491926e-05,3.358237518114037812e-05,3.253569593653082848e-05
3.518618905218318105e-05,3.475008998066186905e-05,3.509124508127570152e-05,4.102077582501806319e-05,3.990464028902351856e-05,3.682984970510005951e-05,3.791412746068090200e-05,3.920592644135467708e-05,3.541034675436094403e-05,3.792515781242400408e-05,3.832338552456349134e-05,3.394989471416920424e-05,3.498292790027335286e-05,3.464250403339974582e-05,3.366305099916644394e-05,3.469814328127540648e-05,3.578587347874417901e-05,3.309053136035799980e-05,3.200274659320712090e-05,3.331687912577763200e-05
3.321183976368047297e-05,3.111002297373488545e-05,3.600289710448123515e-05,3.857061892631463706e-05,3.650552025646902621e-05,3.677454151329584420e-05,3.548583117662928998e-05,3.497161742416210473e-05,3.281186945969238877e-05,3.725798887899145484e-05,3.698712316690944135e-05,3.629924685810692608e-05,3.508236841298639774e-05,3.464160545263439417e-05,3.350901533849537373e-05,3.213974196114577353e-05,3.373032086528837681e-05,3.235186159145087004e-05,3.203531741746701300e-05,3.241054218960925937e-05
3.069598824367858469e-05,3.133262725896202028e-05,3.281617682659998536e-05,3.574341462808661163e-05,3.378940164111554623e-05,3.539441968314349651e-05,3.239112265873700380e-05,3.345292498124763370e-05,3.368215402588248253e-05,3.506786379148252308e-05,3.262346217525191605e-05,3.443119931034743786e-05,3.365406882949173450e-05,3.518137600622139871e-05,3.311275213491171598e-05,2.969515662698540837e-05,3.309958992758765817e-05,3.608533734222874045e-05,3.352991552674211562e-05,3.265080522396601737e-05
3.212455703760497272e-05,3.271569585194811225e-05,3.259471850469708443e-05,3.615898458519950509e-05,3.564306825865060091e-05,3.499336889944970608e-05,3.303830089862458408e-05,3.288059451733715832e-05,3.542153717717155814e-05,3.221507358830422163e-05,3.042223397642374039e-05,3.155436934321187437e-05,3.255967749282717705e-05,3.439975262153893709e-05,3.400053174118511379e-05,3.355271473992615938e-05,3.548421955201774836e-05,3.670852311188355088e-05,3.416728577576577663e-05,3.394985105842351913e-05
3.111168189207091928e-05,3.073381230933591723e-05,3.174122321070171893e-05,3.708982694661244750e-05,3.565660153981298208e-05,3.300245225545950234e-05,3.494677002890966833e-05,3.195327371940948069e-05,3.226638727937825024e-05,3.147558527416549623e-05,3.281598401372320950e-05,3.077653673244640231e-05,3.087124423473142087e-05,3.243380342610180378e-05,3.339124305057339370e-05,3.437916166149079800e-05,3.499607555568218231e-05,3.525182910379953682e-05,3.143069989164359868e-05,3.210057548130862415e-05
3.076283246628008783e-05,3.151480996166355908e-05,3.497422949294559658e-05,3.692621976369991899e-05,3.458407809375785291e-05,3.149304757243953645e-05,3.550243491190485656e-05,3.409376222407445312e-05,3.219432255718857050e-05,3.059370646951720119e-05,3.076332359341904521e-05,3.366439705132506788e-05,3.386549724382348359e-05,3.210411887266673148e-05,3.548807944753207266e-05,3.494175325613468885e-05,3.503619518596678972e-05,3.340990588185377419e-05,3.135724909952841699e-05,2.991947985719889402e-05
