LAT,LON
17.4775,78.3525
17.4825,78.3525
17.4875,78.3525
17.4925,78.3525
17.4975,78.3525
17.5025,78.3525
17.5075,78.3525
17.5125,78.3525
17.5175,78.3525
17.5225,78.3525
17.5275,78.3525
17.5325,78.3525
17.5375,78.3525
17.5425,78.3525
17.5475,78.3525
17.5525,78.3525
17.5575,78.3525
17.3875,78.35751
17.3925,78.35751
17.3975,78.35751
17.4025,78.35751
17.4175,78.35751
17.4275,78.35751
17.4325,78.35751
17.4375,78.35751
17.4425,78.35751
17.4475,78.35751
17.4525,78.35751
17.4625,78.35751
17.4675,78.35751
17.4725,78.35751
17.4775,78.35751
17.4825,78.35751
17.4875,78.35751
17.4925,78.35751
17.4975,78.35751
17.5025,78.35751
17.5075,78.35751
17.5125,78.35751
17.5175,78.35751
17.5225,78.35751
17.5275,78.35751
17.5325,78.35751
17.5375,78.35751
17.5425,78.35751
17.5475,78.35751
17.5525,78.35751
17.5575,78.35751
17.5625,78.35751
17.3875,78.3625
17.3925,78.3625
17.3975,78.3625
17.4025,78.3625
17.4075,78.3625
17.4125,78.3625
17.4175,78.3625
17.4225,78.3625
17.4275,78.3625
17.4325,78.3625
17.4375,78.3625
17.4425,78.3625
17.4475,78.3625
17.4525,78.3625
17.4625,78.3625
17.4675,78.3625
17.4725,78.3625
17.4775,78.3625
17.4825,78.3625
17.4875,78.3625
17.4925,78.3625
17.4975,78.3625
17.5025,78.3625
17.5075,78.3625
17.5125,78.3625
17.5175,78.3625
17.5225,78.3625
17.5275,78.3625
17.5325,78.3625
17.5375,78.3625
17.5425,78.3625
17.5475,78.3625
17.5525,78.3625
17.5575,78.3625
17.5625,78.3625
17.3525,78.3675
17.3925,78.3675
17.3975,78.3675
17.4025,78.3675
17.4075,78.3675
17.4125,78.3675
17.4175,78.3675
17.4325,78.3675
17.4375,78.3675
17.4425,78.3675
17.4475,78.3675
17.4525,78.3675
17.4575,78.3675
17.4625,78.3675
17.4675,78.3675
17.4725,78.3675
17.4775,78.3675
17.4825,78.3675
17.4875,78.3675
17.4925,78.3675
17.4975,78.3675
17.5025,78.3675
17.5075,78.3675
17.5125,78.3675
17.5175,78.3675
17.5225,78.3675
17.5275,78.3675
17.5325,78.3675
17.5375,78.3675
17.5425,78.3675
17.5475,78.3675
17.5525,78.3675
17.5575,78.3675
17.5625,78.3675
17.3225,78.37251
17.3875,78.37251
17.3925,78.37251
17.3975,78.37251
17.4025,78.37251
17.4075,78.37251
17.4125,78.37251
17.4175,78.37251
17.4225,78.37251
17.4275,78.37251
17.4325,78.37251
17.4375,78.37251
17.4425,78.37251
17.4475,78.37251
17.4525,78.37251
17.4575,78.37251
17.4625,78.37251
17.4675,78.37251
17.4725,78.37251
17.4775,78.37251
17.4825,78.37251
17.4875,78.37251
17.4925,78.37251
17.4975,78.37251
17.5025,78.37251
17.5075,78.37251
17.5125,78.37251
17.5175,78.37251
17.5225,78.37251
17.5275,78.37251
17.5325,78.37251
17.5375,78.37251
17.5425,78.37251
17.5475,78.37251
17.5525,78.37251
17.5575,78.37251
17.5875,78.37251
17.5975,78.37251
17.3025,78.3775
17.3075,78.3775
17.3225,78.3775
17.3275,78.3775
17.3525,78.3775
17.3575,78.3775
17.3925,78.3775
17.3975,78.3775
17.4025,78.3775
17.4075,78.3775
17.4125,78.3775
17.4175,78.3775
17.4225,78.3775
17.4275,78.3775
17.4325,78.3775
17.4375,78.3775
17.4425,78.3775
17.4475,78.3775
17.4525,78.3775
17.4575,78.3775
17.4625,78.3775
17.4675,78.3775
17.4725,78.3775
17.4775,78.3775
17.4825,78.3775
17.4875,78.3775
17.4925,78.3775
17.4975,78.3775
17.5025,78.3775
17.5075,78.3775
17.5125,78.3775
17.5175,78.3775
17.5225,78.3775
17.5275,78.3775
17.5325,78.3775
17.5425,78.3775
17.5475,78.3775
17.5925,78.3775
17.6025,78.3775
17.2625,78.3825
17.3025,78.3825
17.3075,78.3825
17.3175,78.3825
17.3225,78.3825
17.3275,78.3825
17.3475,78.3825
17.3525,78.3825
17.3575,78.3825
17.3725,78.3825
17.3775,78.3825
17.3825,78.3825
17.3925,78.3825
17.3975,78.3825
17.4025,78.3825
17.4075,78.3825
17.4125,78.3825
17.4175,78.3825
17.4225,78.3825
17.4275,78.3825
17.4325,78.3825
17.4375,78.3825
17.4425,78.3825
17.4475,78.3825
17.4525,78.3825
17.4575,78.3825
17.4625,78.3825
17.4675,78.3825
17.4725,78.3825
17.4775,78.3825
17.4825,78.3825
17.4875,78.3825
17.4925,78.3825
17.4975,78.3825
17.5025,78.3825
17.5075,78.3825
17.5125,78.3825
17.5175,78.3825
17.5225,78.3825
17.5275,78.3825
17.5325,78.3825
17.5375,78.3825
17.2625,78.3875
17.2725,78.3875
17.3525,78.3875
17.3575,78.3875
17.3625,78.3875
17.3675,78.3875
17.3725,78.3875
17.3775,78.3875
17.3825,78.3875
17.3925,78.3875
17.3975,78.3875
17.4025,78.3875
17.4075,78.3875
17.4125,78.3875
17.4175,78.3875
17.4275,78.3875
17.4325,78.3875
17.4375,78.3875
17.4425,78.3875
17.4475,78.3875
17.4525,78.3875
17.4575,78.3875
17.4625,78.3875
17.4675,78.3875
17.4725,78.3875
17.4775,78.3875
17.4825,78.3875
17.4875,78.3875
17.4925,78.3875
17.4975,78.3875
17.5025,78.3875
17.5075,78.3875
17.5125,78.3875
17.5175,78.3875
17.5225,78.3875
17.5275,78.3875
17.5325,78.3875
17.5375,78.3875
17.2625,78.3925
17.2675,78.3925
17.3125,78.3925
17.3175,78.3925
17.3625,78.3925
17.3675,78.3925
17.3825,78.3925
17.3875,78.3925
17.3925,78.3925
17.3975,78.3925
17.4025,78.3925
17.4075,78.3925
17.4125,78.3925
17.4175,78.3925
17.4325,78.3925
17.4375,78.3925
17.4425,78.3925
17.4475,78.3925
17.4525,78.3925
17.4575,78.3925
17.4625,78.3925
17.4675,78.3925
17.4775,78.3925
17.4825,78.3925
17.4875,78.3925
17.4925,78.3925
17.4975,78.3925
17.5025,78.3925
17.5075,78.3925
17.5125,78.3925
17.5175,78.3925
17.5225,78.3925
17.5275,78.3925
17.5325,78.3925
17.5375,78.3925
