17.885359
17.853064
17.820768
17.788473
17.756178
17.723882
17.691587
17.659291
17.626996
17.594700
17.562405
17.530109
17.497814
17.465518
17.433223
17.400928
17.368632
17.336337
17.304041
17.271746
17.239450
17.207155
17.174859
17.142564
17.110268
17.077973
17.045678
17.013382
16.981087
16.948791
