2.578531166363973171e-05,2.468246748321689665e-05,2.496626984793692827e-05,2.401417441433295608e-05,2.633670010254718363e-05,2.807019336614757776e-05,2.609384137031156570e-05,2.515977575967554003e-05,2.620530722197145224e-05,2.731529821176081896e-05,3.110035322606563568e-05,2.731578206294216216e-05,2.805741132760886103e-05,3.201215440640226007e-05,3.074335108976811171e-05,2.613594733702484518e-05,2.857262916222680360e-05,2.820750887622125447e-05,2.844934533641207963e-05,2.781166767817921937e-05
2.510965350666083395e-05,2.449202474963385612e-05,2.513099934731144458e-05,2.451734144415240735e-05,2.515912638045847416e-05,2.884786954382434487e-05,2.841313107637688518e-05,2.903034146584104747e-05,2.883655179175548255e-05,2.941668572020716965e-05,2.574799145804718137e-05,2.957464857900049537e-05,3.023260978807229549e-05,3.423024099902249873e-05,3.082404873566702008e-05,2.854290323739405721e-05,2.913205753429792821e-05,2.715083064686041325e-05,2.575703547336161137e-05,2.860397034964989871e-05
2.436045906506478786e-05,2.441705873934552073e-05,2.511812454031314701e-05,2.517453140171710402e-05,2.395531555521301925e-05,2.305723683093674481e-05,2.538876651669852436e-05,2.851706813089549541e-05,2.812620914482977241e-05,2.520541602279990911e-05,2.363843850616831332e-05,2.831863457686267793e-05,3.033509165106806904e-05,3.246139385737478733e-05,2.868766023311764002e-05,2.838637192326132208e-05,2.637762736412696540e-05,2.590779513411689550e-05,2.842094363586511463e-05,2.999142452608793974e-05
2.345523353142198175e-05,2.529822813812643290e-05,2.513186700525693595e-05,2.593835415609646589e-05,2.516062704671639949e-05,2.489542748662643135e-05,2.362520717724692076e-05,2.397452772129327059e-05,2.223097180831246078e-05,2.649086309247650206e-05,2.485431105014868081e-05,2.569465868873521686e-05,2.995821887452621013e-05,2.567755109339486808e-05,2.760320239758584648e-05,2.866753129637800157e-05,2.587972267065197229e-05,2.568412310210987926e-05,2.664094608917366713e-05,2.687542291823774576e-05
2.430649510642979294e-05,2.518997644074261189e-05,2.342069456062745303e-05,2.531253085180651397e-05,2.657441837072838098e-05,2.615257653815206140e-05,2.794901774905156344e-05,2.753251101239584386e-05,2.389954897807911038e-05,3.038895556528586894e-05,2.586646769486833364e-05,3.005034886882640421e-05,3.125925286440178752e-05,2.583761488494928926e-05,2.457886876072734594e-05,2.260612200188916177e-05,2.512253195163793862e-05,2.392392707406543195e-05,2.412126195849850774e-05,2.762185977189801633e-05
2.410095112281851470e-05,2.417984069325029850e-05,2.581996523076668382e-05,2.405250415904447436e-05,2.502921415725722909e-05,2.571818731667008251e-05,2.664711246325168759e-05,2.661555481608957052e-05,2.685318213480059057e-05,2.857400613720528781e-05,2.776571091089863330e-05,2.836838575603906065e-05,2.795246655296068639e-05,2.673428389243781567e-05,2.650353781064040959e-05,2.682830017874948680e-05,2.605491863505449146e-05,2.515035521355457604e-05,2.690560540941078216e-05,2.633062103996053338e-05
2.240753747173584998e-05,2.239601053588557988e-05,2.773412234091665596e-05,2.514306470402516425e-05,2.455543835822027177e-05,2.621375460876151919e-05,2.702395795495249331e-05,2.637493707879912108e-05,2.858719017240218818e-05,2.917999518103897572e-05,3.006773295055609196e-05,2.793109342746902257e-05,2.600234620331320912e-05,2.329338894924148917e-05,2.619044971652328968e-05,2.871422293537762016e-05,2.835882696672342718e-05,2.756681351456791162e-05,2.707982639549300075e-05,2.829752338584512472e-05
2.542605579947121441e-05,2.279267573612742126e-05,2.607970964163541794e-05,2.685744038899429142e-05,2.746246173046529293e-05,2.675913856364786625e-05,2.799768299155402929e-05,2.770113314909394830e-05,2.898931961681228131e-05,2.992082227137871087e-05,2.765120734693482518e-05,2.790248072415124625e-05,2.757285437837708741e-05,2.679604585864581168e-05,2.734849294938612729e-05,2.762448457360733300e-05,3.186914545949548483e-05,3.016875052708201110e-05,2.791565384541172534e-05,3.046090387215372175e-05
2.879955900425557047e-05,2.730711639742366970e-05,3.236080374335870147e-05,2.719021540542598814e-05,2.753973603830672801e-05,2.878710256482008845e-05,2.962494363600853831e-05,3.097716398769989610e-05,2.777395275188609958e-05,3.062796167796477675e-05,3.165841917507350445e-05,2.916233279393054545e-05,2.939070509455632418e-05,2.874290294130332768e-05,2.726122329477220774e-05,2.617607424326706678e-05,3.203396408935077488e-05,3.194064629497006536e-05,2.861015309463255107e-05,2.890311952796764672e-05
2.615894118207506835e-05,2.830249286489561200e-05,3.030230618605855852e-05,3.126597948721610010e-05,2.915697405114769936e-05,3.322378688608296216e-05,3.508845838950946927e-05,3.536282747518271208e-05,3.542093691066838801e-05,3.308579471195116639e-05,3.141795605188235641e-05,3.160484993713907897e-05,3.090675090788863599e-05,2.675500218174420297e-05,2.609090006444603205e-05,2.836692146956920624e-05,2.597564707684796304e-05,2.733318979153409600e-05,2.848133772204164416e-05,3.452691817074082792e-05
