2.818324137479066849e-04,2.084609441226348281e-04,2.142402809113264084e-04,2.594362886156886816e-04,2.252987906103953719e-04,2.096456737490370870e-04,1.822806661948561668e-04,2.076275704894214869e-04,2.023573033511638641e-04,2.409498702036216855e-04,2.302132634213194251e-04,2.059898251900449395e-04,2.234716230304911733e-04,2.402951358817517757e-04,2.555026730988174677e-04,2.418659423710778356e-04
2.037789381574839354e-04,2.270421391585841775e-04,2.205511118518188596e-04,2.741646021604537964e-04,2.199862065026536584e-04,1.912412262754514813e-04,2.060251717921346426e-04,2.327299880562350154e-04,2.350708673475310206e-04,2.235305582871660590e-04,2.183903852710500360e-04,2.120127173839136958e-04,2.342917578062042594e-04,1.937904307851567864e-04,2.487596648279577494e-04,2.007560397032648325e-04
2.053542557405307889e-04,2.713227004278451204e-04,2.058568206848576665e-04,2.436987560940906405e-04,2.057203237200155854e-04,1.992256438825279474e-04,2.097234537359327078e-04,2.061266277451068163e-04,2.199106093030422926e-04,1.922290975926443934e-04,2.722065255511552095e-04,1.954355102498084307e-04,2.079638943541795015e-04,2.208648220403119922e-04,2.461141848471015692e-04,2.064498548861593008e-04
2.068353787763044238e-04,2.298998879268765450e-04,2.085963496938347816e-04,1.914400490932166576e-04,2.252356498502194881e-04,2.408210420981049538e-04,1.921660732477903366e-04,1.943161769304424524e-04,2.232612168882042170e-04,2.151075022993609309e-04,2.249634708277881145e-04,2.086307795252650976e-04,2.293742873007431626e-04,2.289722906425595284e-04,2.014564379351213574e-04,2.117424301104620099e-04
1.763541222317144275e-04,2.169700019294396043e-04,2.433122863294556737e-04,2.234831044916063547e-04,1.963667891686782241e-04,1.838771859183907509e-04,2.154641842935234308e-04,1.859274925664067268e-04,2.156127884518355131e-04,1.722022716421633959e-04,2.050492767011746764e-04,2.352250448893755674e-04,2.226445794804021716e-04,2.182761963922530413e-04,2.122377190971747041e-04,2.478960377629846334e-04
1.690020726528018713e-04,1.955718907993286848e-04,2.104575687553733587e-04,2.076151431538164616e-04,1.810131943784654140e-04,1.823006896302103996e-04,1.910999708343297243e-04,2.237798034911975265e-04,2.137784031219780445e-04,1.931310835061594844e-04,1.805442443583160639e-04,2.241448528366163373e-04,2.262017078464850783e-04,2.532168873585760593e-04,2.176243724534288049e-04,2.191934763686731458e-04
2.095167437801137567e-04,1.679781416896730661e-04,1.673483930062502623e-04,2.490355982445180416e-04,1.977288193302229047e-04,1.932930317707359791e-04,2.004589623538777232e-04,2.352421579416841269e-04,2.235198626294732094e-04,1.669487101025879383e-04,2.418327931081876159e-04,2.183256292482838035e-04,2.265344664920121431e-04,2.281321794725954533e-04,2.246668154839426279e-04,2.230067475466057658e-04
2.183965698350220919e-04,1.664372539380565286e-04,1.909601123770698905e-04,2.451949403621256351e-04,2.168968931073322892e-04,2.060417464235797524e-04,2.186180354328826070e-04,2.679709286894649267e-04,2.537837135605514050e-04,2.339177299290895462e-04,2.485393779352307320e-04,2.709350374061614275e-04,1.951111771631985903e-04,2.072999486699700356e-04,2.175388362957164645e-04,2.070532209472730756e-04
2.331551222596317530e-04,2.026970760198310018e-04,2.185237972298637033e-04,2.180968876928091049e-04,2.182303433073684573e-04,2.395027840975672007e-04,2.320470375707373023e-04,2.273394202347844839e-04,2.601828309707343578e-04,2.868947922252118587e-04,2.279454201925545931e-04,2.601339074317365885e-04,2.718212781473994255e-04,2.171303931390866637e-04,2.638034929987043142e-04,1.936961780302226543e-04
1.912775624077767134e-04,2.061837149085476995e-04,2.425308193778619170e-04,1.936600747285410762e-04,2.202419127570465207e-04,2.292370918439701200e-04,2.529668272472918034e-04,2.311696734977886081e-04,2.626115747261792421e-04,2.285111113451421261e-04,2.278029278386384249e-04,2.395755873294547200e-04,2.652682305779308081e-04,2.449091116432100534e-04,2.501052513252943754e-04,2.427034196443855762e-04
1.890186103992164135e-04,2.093632647302001715e-04,2.270293334731832147e-04,2.518697583582252264e-04,2.592798555269837379e-04,2.230540267191827297e-04,2.322434447705745697e-04,2.427241415716707706e-04,2.256661391584202647e-04,2.127379411831498146e-04,2.131359942723065615e-04,2.127756742993369699e-04,2.342336520086973906e-04,2.813714672811329365e-04,2.587377384770661592e-04,2.619214938022196293e-04
2.135923132300376892e-04,2.110916975652799010e-04,2.137630217475816607e-04,2.234311687061563134e-04,2.520400739740580320e-04,2.352185401832684875e-04,2.547297626733779907e-04,2.653057745192199945e-04,2.176868438255041838e-04,2.307761606061831117e-04,2.453168563079088926e-04,2.849417796824127436e-04,2.627870999276638031e-04,2.610686060506850481e-04,2.204738702857866883e-04,2.690603432711213827e-04
1.948274148162454367e-04,1.998406805796548724e-04,2.117254043696448207e-04,2.631963288877159357e-04,2.687615051399916410e-04,2.684397913981229067e-04,2.547031326685100794e-04,2.407434803899377584e-04,2.335669705644249916e-04,2.575040562078356743e-04,2.286379603901877999e-04,2.501266717445105314e-04,2.125903411069884896e-04,2.552280784584581852e-04,2.484272117726504803e-04,2.473756612744182348e-04
2.412819594610482454e-04,2.545927709434181452e-04,1.666792813921347260e-04,2.276125305797904730e-04,2.508390170987695456e-04,2.517176908440887928e-04,2.720820484682917595e-04,2.537962282076478004e-04,2.374999312451109290e-04,2.476159133948385715e-04,2.890143077820539474e-04,2.406601415714249015e-04,2.660060708876699209e-04,2.304114459548145533e-04,2.386849228059872985e-04,2.668074157554656267e-04
2.329698472749441862e-04,2.314165321877226233e-04,1.603843265911564231e-04,1.761856256052851677e-04,2.668922243174165487e-04,2.007629227591678500e-04,2.558229898568242788e-04,2.577551349531859159e-04,2.769393031485378742e-04,2.409295993857085705e-04,2.902428968809545040e-04,2.480547118466347456e-04,2.512852370273321867e-04,2.669896057341247797e-04,2.517357352189719677e-04,2.504618314560502768e-04
2.090610068989917636e-04,2.038125094259157777e-04,2.202304749516770244e-04,1.891669380711391568e-04,2.464793506078422070e-04,2.143937308574095368e-04,2.681997139006853104e-04,2.899669343605637550e-04,2.715788432396948338e-04,2.495572553016245365e-04,2.721351338550448418e-04,2.457133086863905191e-04,1.985412818612530828e-04,2.463675627950578928e-04,2.525548625271767378e-04,2.470689651090651751e-04
1.680088025750592351e-04,1.897709589684382081e-04,2.338398626307025552e-04,1.787235087249428034e-04,2.028735325438901782e-04,2.700831682886928320e-04,2.646187203936278820e-04,3.145206428598612547e-04,2.850893943104892969e-04,3.154781879857182503e-04,2.458139497321099043e-04,2.292401914019137621e-04,2.565966278780251741e-04,2.489550388418138027e-04,2.920376718975603580e-04,2.417587675154209137e-04
2.122953592333942652e-04,2.082810533465817571e-04,2.377469791099429131e-04,2.107333129970356822e-04,2.114532544510439038e-04,2.765934914350509644e-04,2.762789081316441298e-04,2.660246391315013170e-04,2.753770677372813225e-04,2.930548798758536577e-04,2.704322396311908960e-04,2.925596199929714203e-04,2.698573807720094919e-04,2.218649606220424175e-04,2.628298825584352016e-04,2.183101896662265062e-04
2.624055487103760242e-04,2.111880748998373747e-04,2.424715930828824639e-04,2.109802589984610677e-04,2.203401236329227686e-04,2.781089278869330883e-04,2.379841025685891509e-04,2.270981203764677048e-04,2.482981944922357798e-04,2.857082581613212824e-04,3.011274675372987986e-04,3.064299526158720255e-04,2.439588861307129264e-04,2.197751164203509688e-04,2.280497574247419834e-04,2.248009550385177135e-04
1.779970334609970450e-04,2.506062155589461327e-04,2.469604951329529285e-04,2.020553220063447952e-04,2.208018850069493055e-04,1.863943180069327354e-04,2.471182961016893387e-04,2.365257678320631385e-04,2.328839764231815934e-04,2.495565568096935749e-04,2.822063106577843428e-04,2.317270846106112003e-04,2.632076211739331484e-04,2.257605810882523656e-04,2.161470329156145453e-04,2.208963123848661780e-04
2.263968199258670211e-04,2.275768347317352891e-04,1.968688011402264237e-04,2.007855509873479605e-04,2.277698222314938903e-04,2.062319108517840505e-04,2.552819205448031425e-04,2.753758162725716829e-04,2.327933179913088679e-04,2.648385125212371349e-04,2.519359113648533821e-04,2.376774064032360911e-04,2.592936798464506865e-04,2.435794449411332607e-04,2.570351061876863241e-04,2.302431821590289474e-04
2.483646094333380461e-04,2.439379168208688498e-04,2.461608964949846268e-04,2.539837732911109924e-04,2.384922845521941781e-04,1.772939431248232722e-04,2.015673962887376547e-04,2.548634947743266821e-04,2.319525228813290596e-04,2.348334237467497587e-04,2.269081451231613755e-04,2.187832287745550275e-04,2.598092250991612673e-04,2.564383321441709995e-04,2.541280118748545647e-04,2.844586269930005074e-04
1.964729308383539319e-04,2.057342353509739041e-04,2.235869469586759806e-04,2.227765653515234590e-04,2.288772229803726077e-04,2.282733912579715252e-04,1.599984534550458193e-04,2.659943129401654005e-04,2.041852712864056230e-04,2.213401603512465954e-04,2.579395368229597807e-04,2.221836621174588799e-04,2.512454811949282885e-04,2.568735508248209953e-04,2.865720598492771387e-04,2.731725107878446579e-04
2.129357453668490052e-04,1.733400276862084866e-04,2.099454868584871292e-04,2.082871651509776711e-04,1.767003413988277316e-04,2.337145851925015450e-04,1.737068669172003865e-04,2.487907186150550842e-04,2.310006675543263555e-04,2.281994675286114216e-04,2.213777916040271521e-04,2.441009419271722436e-04,2.758968039415776730e-04,2.335623285034671426e-04,2.619060687720775604e-04,2.814557519741356373e-04
2.134591923095285892e-04,2.281108172610402107e-04,2.300131745869293809e-04,2.175884001189842820e-04,1.967687712749466300e-04,2.387928107054904103e-04,2.322959771845489740e-04,1.897941256174817681e-04,2.226154465461149812e-04,2.375540643697604537e-04,2.111444046022370458e-04,2.346469846088439226e-04,2.478126261848956347e-04,2.302925568073987961e-04,2.536899701226502657e-04,2.601228479761630297e-04
2.028284070547670126e-04,1.869353145593777299e-04,2.079002151731401682e-04,2.013220801018178463e-04,1.839606557041406631e-04,2.600791049189865589e-04,2.169397339457646012e-04,2.328532573301345110e-04,2.825502597261220217e-04,2.244233764940872788e-04,2.297837199876084924e-04,2.377879136474803090e-04,2.309341070940718055e-04,2.191277308156713843e-04,2.605557965580374002e-04,2.231760736322030425e-04
2.224826021119952202e-04,1.779854064807295799e-04,2.165948244510218501e-04,1.933819730766117573e-04,1.701136061456054449e-04,2.689862449187785387e-04,2.118258998962119222e-04,2.048390015261247754e-04,2.407660940662026405e-04,2.585402398835867643e-04,2.214025007560849190e-04,1.820265460992231965e-04,2.394852490397170186e-04,2.510408521629869938e-04,2.316851605428382754e-04,2.331278374185785651e-04
2.021969849010929465e-04,1.768396905390545726e-04,2.670879766810685396e-04,2.056828525383025408e-04,1.675720559433102608e-04,2.240674803033471107e-04,1.789663074305281043e-04,1.874271983979269862e-04,2.275103324791416526e-04,2.436015784041956067e-04,2.193337131757289171e-04,1.950224686879664660e-04,2.124128659488633275e-04,2.604471810627728701e-04,2.231176622444763780e-04,2.507258031982928514e-04
1.859583571786060929e-04,2.017716469708830118e-04,2.610942756291478872e-04,1.978982036234810948e-04,2.096318348776549101e-04,2.426446735626086593e-04,2.204962802352383733e-04,1.583071862114593387e-04,2.255606232210993767e-04,2.562517474871128798e-04,2.147621707990765572e-04,1.825095532694831491e-04,2.456379588693380356e-04,2.358147612540051341e-04,2.394180628471076488e-04,2.079867263091728091e-04
2.081520506180822849e-04,1.858983014244586229e-04,2.618394210003316402e-04,2.191825915360823274e-04,2.418075600871816278e-04,2.427598810754716396e-04,2.005125134019181132e-04,1.716609258437529206e-04,2.450419706292450428e-04,2.371281880186870694e-04,2.095782110700383782e-04,2.016597136389464140e-04,2.367939305258914828e-04,2.067184832412749529e-04,2.501152048353105783e-04,2.052019117400050163e-04
