1.790934911696240306e-04,1.374113489873707294e-04,1.957179920282214880e-04,1.545241975691169500e-04,1.657406828599050641e-04,1.823457860155031085e-04,1.273874368052929640e-04,1.901123468996956944e-04,1.567438157508149743e-04,1.625348086236044765e-04,1.879988412838429213e-04,1.695285027381032705e-04,1.818097807699814439e-04,1.710094220470637083e-04,1.711627119220793247e-04,2.024590503424406052e-04
1.854436850408092141e-04,1.467026886530220509e-04,1.643782452447339892e-04,1.417959574609994888e-04,1.988072617677971721e-04,1.560061937198042870e-04,1.435046724509447813e-04,1.718166313366964459e-04,1.625739096198230982e-04,1.309611106989905238e-04,1.862326607806608081e-04,1.444029185222461820e-04,1.721177541185170412e-04,2.155829715775325894e-04,1.714441896183416247e-04,2.262258349219337106e-04
2.027626615017652512e-04,1.487605622969567776e-04,1.693918457021936774e-04,1.545526756672188640e-04,1.959969231393188238e-04,1.897959446068853140e-04,1.642269635340198874e-04,1.567883737152442336e-04,1.532160677015781403e-04,1.320047304034233093e-04,1.467256224714219570e-04,1.791958493413403630e-04,1.619664544705301523e-04,1.995487546082586050e-04,1.917761837830767035e-04,2.063021529465913773e-04
2.205361233791336417e-04,1.539595687063410878e-04,1.651076599955558777e-04,2.198810980189591646e-04,1.461584470234811306e-04,1.552323374198749661e-04,1.408090320182964206e-04,1.496246259193867445e-04,1.601685362402349710e-04,1.699437270872294903e-04,1.563904079375788569e-04,1.665163727011531591e-04,1.505083346273750067e-04,1.965692208614200354e-04,1.832120324252173305e-04,2.154658141080290079e-04
2.287962852278724313e-04,1.520219229860231280e-04,1.709479402052238584e-04,1.790825481293722987e-04,1.422778295818716288e-04,1.584023411851376295e-04,1.111787423724308610e-04,1.619581016711890697e-04,1.199051403091289103e-04,1.619597460376098752e-04,1.565231359563767910e-04,1.759442384354770184e-04,1.880479685496538877e-04,1.747889036778360605e-04,2.048367023235186934e-04,2.403625258011743426e-04
1.936150947585701942e-04,1.480400969740003347e-04,1.790168753359466791e-04,1.667859905865043402e-04,1.829311222536489367e-04,2.000951353693380952e-04,1.569456362631171942e-04,1.570339663885533810e-04,1.226679160026833415e-04,1.663998118601739407e-04,1.332234824076294899e-04,1.891769061330705881e-04,2.057895908365026116e-04,1.702682639006525278e-04,2.029884635703638196e-04,2.023160050157457590e-04
1.555135968374088407e-04,1.450928248232230544e-04,1.936090702656656504e-04,1.727421185933053493e-04,1.396190054947510362e-04,1.869177067419514060e-04,1.701252040220424533e-04,1.722619635984301567e-04,1.684245507931336761e-04,1.806008804123848677e-04,1.396968582412227988e-04,1.803475752240046859e-04,1.806896470952779055e-04,1.854069269029423594e-04,2.158826246159151196e-04,1.864025689428672194e-04
1.552829489810392261e-04,1.535408810013905168e-04,1.889852574095129967e-04,1.916300243465229869e-04,1.813338894862681627e-04,1.639766414882615209e-04,1.681154099060222507e-04,1.492250885348767042e-04,1.465984241804108024e-04,2.302633656654506922e-04,1.603454584255814552e-04,1.439508778275921941e-04,1.145438509411178529e-04,1.763592154020443559e-04,1.812001864891499281e-04,1.818814780563116074e-04
1.709118369035422802e-04,1.901405485114082694e-04,2.076806267723441124e-04,1.778741716407239437e-04,1.885466044768691063e-04,1.842964702518656850e-04,1.850549015216529369e-04,1.629210455575957894e-04,1.665308664087206125e-04,2.105924650095403194e-04,1.896183675853535533e-04,1.534266630187630653e-04,1.512589806225150824e-04,1.577152142999693751e-04,1.961288216989487410e-04,1.969962904695421457e-04
1.930699363583698869e-04,2.011062751989811659e-04,1.974102924577891827e-04,1.938102650456130505e-04,2.163304452551528811e-04,2.060258120764046907e-04,1.895887544378638268e-04,2.180450683226808906e-04,1.456069730920717120e-04,2.063639112748205662e-04,1.942641101777553558e-04,1.820234028855338693e-04,1.939852372743189335e-04,1.751721574692055583e-04,2.287048992002382874e-04,1.859990006778389215e-04
